Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason
2022,Week 12,FINAL,SUN,11/27,Ravens,7-4,27.0,0.0,Jaguars,4-7,28.0,1.0,,,0
2022,Week 12,FINAL,SUN,11/27,Texans,1-9-1,15.0,0.0,Dolphins,8-3,30.0,1.0,,,0
2022,Week 12,FINAL,SUN,11/27,Bears,3-9,10.0,0.0,Jets,7-4,31.0,1.0,,,0
2022,Week 12,FINAL,SUN,11/27,Bengals,7-4,20.0,1.0,Titans,7-4,16.0,0.0,,,0
2022,Week 12,FINAL,SUN,11/27,Falcons,5-7,13.0,0.0,Commanders,7-5,19.0,1.0,,,0
2022,Week 12,FINAL,SUN,11/27,Chargers,6-5,25.0,1.0,Cardinals,4-8,24.0,0.0,,,0
2022,Week 12,FINAL,SUN,11/27,Raiders,4-7,40.0,1.0,Seahawks,6-5,34.0,0.0,,,0
2022,Week 12,FINAL,SUN,11/27,Rams,3-8,10.0,0.0,Chiefs,9-2,26.0,1.0,,,0
2022,Week 12,FINAL,SUN,11/27,Saints,4-8,0.0,0.0,49ers,7-4,13.0,1.0,,,0
2022,Week 12,FINAL,SUN,11/27,Packers,4-8,33.0,0.0,Eagles,10-1,40.0,1.0,,,0
2022,Week 12,FINAL,MON,11/28,Steelers,4-7,24.0,1.0,Colts,4-7-1,17.0,0.0,,,0
2022,Week 13,FINAL,THU,12/01,Bills,9-3,24.0,1.0,Patriots,6-6,10.0,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Steelers,5-7,19.0,1.0,Falcons,5-8,16.0,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Broncos,3-9,9.0,0.0,Ravens,8-4,10.0,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Packers,5-8,28.0,1.0,Bears,3-10,19.0,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Jaguars,4-8,14.0,0.0,Lions,5-7,40.0,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Browns,5-7,27.0,1.0,Texans,1-10-1,14.0,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Jets,7-5,22.0,0.0,Vikings,10-2,27.0,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Commanders,7-5-1,20.0,0.0,Giants,7-4-1,20.0,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Titans,7-5,10.0,0.0,Eagles,11-1,35.0,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Seahawks,7-5,27.0,1.0,Rams,3-9,23.0,0.0,,,0
2022,Week 13,FINAL,SUN,12/04,Dolphins,8-4,17.0,0.0,49ers,8-4,33.0,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Chiefs,9-3,24.0,0.0,Bengals,8-4,27.0,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Chargers,6-6,20.0,0.0,Raiders,5-7,27.0,1.0,,,0
2022,Week 13,FINAL,SUN,12/04,Colts,4-8-1,19.0,0.0,Cowboys,9-3,54.0,1.0,,,0
2022,Week 13,FINAL,MON,12/05,Saints,4-9,16.0,0.0,Buccaneers,6-6,17.0,1.0,,,0
2022,Week 13,BYE,,,Panthers,0-0,,,,,,,,,0
2022,Week 13,BYE,,,Cardinals,0-0,,,,,,,,,0
2022,Week 14,FINAL,THU,12/08,Raiders,5-8,16.0,0.0,Rams,4-9,17.0,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Jets,7-6,12.0,0.0,Bills,10-3,20.0,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Browns,5-8,10.0,0.0,Bengals,9-4,23.0,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Texans,1-11-1,23.0,0.0,Cowboys,10-3,27.0,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Vikings,10-3,23.0,0.0,Lions,6-7,34.0,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Eagles,12-1,48.0,1.0,Giants,7-5-1,22.0,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Ravens,9-4,16.0,1.0,Steelers,5-8,14.0,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Jaguars,5-8,36.0,1.0,Titans,7-6,22.0,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Chiefs,10-3,34.0,1.0,Broncos,3-10,28.0,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Panthers,5-8,30.0,1.0,Seahawks,7-6,24.0,0.0,,,0
2022,Week 14,FINAL,SUN,12/11,Buccaneers,6-7,7.0,0.0,49ers,9-4,35.0,1.0,,,0
2022,Week 14,FINAL,SUN,12/11,Dolphins,8-5,17.0,0.0,Chargers,7-6,23.0,1.0,,,0
2022,Week 14,FINAL,MON,12/12,Patriots,7-6,27.0,1.0,Cardinals,4-9,13.0,0.0,,,0
2022,Week 14,BYE,,,Colts,0-0,,,,,,,,,0
2022,Week 14,BYE,,,Saints,0-0,,,,,,,,,0
2022,Week 14,BYE,,,Falcons,0-0,,,,,,,,,0
2022,Week 14,BYE,,,Bears,0-0,,,,,,,,,0
2022,Week 14,BYE,,,Commanders,0-0,,,,,,,,,0
2022,Week 14,BYE,,,Packers,0-0,,,,,,,,,0
2022,Week 15,FINAL,THU,12/15,49ers,10-4,21.0,1.0,Seahawks,7-7,13.0,0.0,,,0
2022,Week 15,FINAL,SAT,12/17,Colts,4-9-1,36.0,0.0,Vikings,11-3,39.0,1.0,,,0
2022,Week 15,FINAL,SAT,12/17,Ravens,9-5,3.0,0.0,Browns,6-8,13.0,1.0,,,0
2022,Week 15,FINAL,SAT,12/17,Dolphins,8-6,29.0,0.0,Bills,11-3,32.0,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Falcons,5-9,18.0,0.0,Saints,5-9,21.0,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Steelers,6-8,24.0,1.0,Panthers,5-9,16.0,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Eagles,13-1,25.0,1.0,Bears,3-11,20.0,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Chiefs,11-3,30.0,1.0,Texans,1-12-1,24.0,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Cowboys,10-4,34.0,0.0,Jaguars,6-8,40.0,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Lions,7-7,20.0,1.0,Jets,7-7,17.0,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Cardinals,4-10,15.0,0.0,Broncos,4-10,24.0,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Patriots,7-7,24.0,0.0,Raiders,6-8,30.0,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Titans,7-7,14.0,0.0,Chargers,8-6,17.0,1.0,,,0
2022,Week 15,FINAL,SUN,12/18,Bengals,10-4,34.0,1.0,Buccaneers,6-8,23.0,0.0,,,0
2022,Week 15,FINAL,SUN,12/18,Giants,8-5-1,20.0,1.0,Commanders,7-6-1,12.0,0.0,,,0
2022,Week 15,FINAL,MON,12/19,Rams,4-10,12.0,0.0,Packers,6-8,24.0,1.0,,,0
2022,Week 16,FINAL,THU,12/22,Jaguars,7-8,19.0,1.0,Jets,7-8,3.0,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Falcons,5-10,9.0,0.0,Ravens,10-5,17.0,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Lions,7-8,23.0,0.0,Panthers,6-9,37.0,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Bills,12-3,35.0,1.0,Bears,3-12,13.0,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Saints,6-9,17.0,1.0,Browns,6-9,10.0,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Seahawks,7-8,10.0,0.0,Chiefs,12-3,24.0,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Giants,8-6-1,24.0,0.0,Vikings,12-3,27.0,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Bengals,11-4,22.0,1.0,Patriots,7-8,18.0,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Texans,2-12-1,19.0,1.0,Titans,7-8,14.0,0.0,,,0
2022,Week 16,FINAL,SAT,12/24,Commanders,7-7-1,20.0,0.0,49ers,11-4,37.0,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Eagles,13-2,34.0,0.0,Cowboys,11-4,40.0,1.0,,,0
2022,Week 16,FINAL,SAT,12/24,Raiders,6-9,10.0,0.0,Steelers,7-8,13.0,1.0,,,0
2022,Week 16,FINAL,SUN,12/25,Packers,7-8,26.0,1.0,Dolphins,8-7,20.0,0.0,,,0
2022,Week 16,FINAL,SUN,12/25,Broncos,4-11,14.0,0.0,Rams,5-10,51.0,1.0,,,0
2022,Week 16,FINAL,SUN,12/25,Buccaneers,7-8,19.0,1.0,Cardinals,4-11,16.0,0.0,,,0
2022,Week 16,FINAL,MON,12/26,Chargers,9-6,20.0,1.0,Colts,4-10-1,3.0,0.0,,,0
2022,Week 17,FINAL,THU,12/29,Cowboys,12-4,27.0,1.0,Titans,7-9,13.0,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,Cardinals,4-12,19.0,0.0,Falcons,6-10,20.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Bears,3-13,10.0,0.0,Lions,8-8,41.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Jaguars,8-8,31.0,1.0,Texans,2-13-1,3.0,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,Broncos,4-12,24.0,0.0,Chiefs,13-3,27.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Dolphins,8-8,21.0,0.0,Patriots,8-8,23.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Colts,4-11-1,10.0,0.0,Giants,9-6-1,38.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Saints,7-9,20.0,1.0,Eagles,13-3,10.0,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,Panthers,6-10,24.0,0.0,Buccaneers,8-8,30.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Browns,7-9,24.0,1.0,Commanders,7-8-1,10.0,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,49ers,12-4,37.0,1.0,Raiders,6-10,34.0,0.0,,,0
2022,Week 17,FINAL,SUN,01/01,Jets,7-9,6.0,0.0,Seahawks,8-8,23.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Vikings,12-4,17.0,0.0,Packers,8-8,41.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Rams,5-11,10.0,0.0,Chargers,10-6,31.0,1.0,,,0
2022,Week 17,FINAL,SUN,01/01,Steelers,8-8,16.0,1.0,Ravens,10-6,13.0,0.0,,,0
2022,Week 17,CANCELLED,CANCELLED,CANCELLED,Bills,12-3,0.0,0.0,Bengals,11-4,0.0,0.0,,,0
2022,Week 18,FINAL,SAT,01/07,Chiefs,14-3,31.0,1.0,Raiders,6-11,13.0,0.0,,,0
2022,Week 18,FINAL,SAT,01/07,Titans,7-10,16.0,0.0,Jaguars,9-8,20.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Buccaneers,8-9,17.0,0.0,Falcons,7-10,30.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Patriots,8-9,23.0,0.0,Bills,13-3,35.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Vikings,13-4,29.0,1.0,Bears,3-14,13.0,0.0,,,0
2022,Week 18,FINAL,SUN,01/08,Ravens,10-7,16.0,0.0,Bengals,12-4,27.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Texans,3-13-1,32.0,1.0,Colts,4-12-1,31.0,0.0,,,0
2022,Week 18,FINAL,SUN,01/08,Jets,7-10,6.0,0.0,Dolphins,9-8,11.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Panthers,7-10,10.0,1.0,Saints,7-10,7.0,0.0,,,0
2022,Week 18,FINAL,SUN,01/08,Browns,7-10,14.0,0.0,Steelers,9-8,28.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Giants,9-7-1,16.0,0.0,Eagles,14-3,22.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Cowboys,12-5,6.0,0.0,Commanders,8-8-1,26.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Chargers,10-7,28.0,0.0,Broncos,5-12,31.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Rams,5-12,16.0,0.0,Seahawks,9-8,19.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Cardinals,4-13,13.0,0.0,49ers,13-4,38.0,1.0,,,0
2022,Week 18,FINAL,SUN,01/08,Lions,9-8,20.0,1.0,Packers,8-9,16.0,0.0,,,0
2022,Wild Card Weekend,FINAL,SAT,01/14,Seahawks,9-8,23.0,0.0,49ers,13-4,41.0,1.0,7.0,2.0,1
2022,Wild Card Weekend,FINAL,SAT,01/14,Chargers,10-7,30.0,0.0,Jaguars,9-8,31.0,1.0,5.0,4.0,1
2022,Wild Card Weekend,FINAL,SUN,01/15,Dolphins,9-8,31.0,0.0,Bills,13-3,34.0,1.0,7.0,2.0,1
2022,Wild Card Weekend,FINAL,SUN,01/15,Giants,9-7-1,31.0,1.0,Vikings,13-4,24.0,0.0,6.0,3.0,1
2022,Wild Card Weekend,FINAL,SUN,01/15,Ravens,10-7,17.0,0.0,Bengals,12-4,24.0,1.0,6.0,3.0,1
2022,Wild Card Weekend,FINAL,MON,01/16,Cowboys,12-5,31.0,1.0,Buccaneers,8-9,14.0,0.0,5.0,4.0,1
2022,Divisional Playoffs,FINAL,SAT,01/21,Jaguars,9-8,20.0,0.0,Chiefs,14-3,27.0,1.0,4.0,1.0,1
2022,Divisional Playoffs,FINAL,SAT,01/21,Giants,9-7-1,7.0,0.0,Eagles,14-3,38.0,1.0,6.0,1.0,1
2022,Divisional Playoffs,FINAL,SUN,01/22,Bengals,12-4,27.0,1.0,Bills,13-3,10.0,0.0,3.0,2.0,1
2022,Divisional Playoffs,FINAL,SUN,01/22,Cowboys,12-5,12.0,0.0,49ers,13-4,19.0,1.0,5.0,2.0,1
2022,Conference Championships,FINAL,SUN,01/29,49ers,13-4,7.0,0.0,Eagles,14-3,31.0,1.0,2.0,1.0,1
2022,Conference Championships,FINAL,SUN,01/29,Bengals,12-4,20.0,0.0,Chiefs,14-3,23.0,1.0,3.0,1.0,1
2022,Super Bowl,FINAL,SUN,02/12,Chiefs,14-3,38.0,1.0,Eagles,14-3,35.0,0.0,1.0,1.0,1
